DLiP-ID,Target Pref Name
C004MR,Tumour suppressor p53/oncoprotein Mdm2
C004MS,Tumour suppressor p53/oncoprotein Mdm2
C004MT,Tumour suppressor p53/oncoprotein Mdm2
C004MU,Tumour suppressor p53/oncoprotein Mdm2
C004MV,Tumour suppressor p53/oncoprotein Mdm2
C004MW,Tumour suppressor p53/oncoprotein Mdm2
C004MX,Tumour suppressor p53/oncoprotein Mdm2
C004MY,Tumour suppressor p53/oncoprotein Mdm2
C004MZ,Tumour suppressor p53/oncoprotein Mdm2
C004N0,Tumour suppressor p53/oncoprotein Mdm2
C004N1,Tumour suppressor p53/oncoprotein Mdm2
C004N2,Tumour suppressor p53/oncoprotein Mdm2
C004N3,Tumour suppressor p53/oncoprotein Mdm2
C004N4,Tumour suppressor p53/oncoprotein Mdm2
C004N5,Tumour suppressor p53/oncoprotein Mdm2
C004N6,Tumour suppressor p53/oncoprotein Mdm2
C004N7,Tumour suppressor p53/oncoprotein Mdm2
C004N8,Tumour suppressor p53/oncoprotein Mdm2
C000WE,Menin/Histone-lysine N-methyltransferase MLL
C004N9,Tumour suppressor p53/oncoprotein Mdm2
C004NA,Tumour suppressor p53/oncoprotein Mdm2
C004NB,Tumour suppressor p53/oncoprotein Mdm2
C004NC,Tumour suppressor p53/oncoprotein Mdm2
C004ND,Tumour suppressor p53/oncoprotein Mdm2
C000WF,Menin/Histone-lysine N-methyltransferase MLL
C004NE,Tumour suppressor p53/oncoprotein Mdm2
C004NF,Tumour suppressor p53/oncoprotein Mdm2
C004RG,1-acylglycerol-3-phosphate O-acyltransferase ABHD5/Perilipin-5
C004NG,Tumour suppressor p53/oncoprotein Mdm2
C004R9,1-acylglycerol-3-phosphate O-acyltransferase ABHD5/Perilipin-5
C004NH,Tumour suppressor p53/oncoprotein Mdm2
C004NI,Tumour suppressor p53/oncoprotein Mdm2
C004NJ,Tumour suppressor p53/oncoprotein Mdm2
C000WG,Menin/Histone-lysine N-methyltransferase MLL
C004NK,Tumour suppressor p53/oncoprotein Mdm2
T0082A,Cyclophilins
C004NL,Tumour suppressor p53/oncoprotein Mdm2
C004NM,Tumour suppressor p53/oncoprotein Mdm2
C004NN,Tumour suppressor p53/oncoprotein Mdm2
C004NO,Tumour suppressor p53/oncoprotein Mdm2
C004NP,Tumour suppressor p53/oncoprotein Mdm2
C004NQ,Tumour suppressor p53/oncoprotein Mdm2
C004NR,Tumour suppressor p53/oncoprotein Mdm2
C004NS,Tumour suppressor p53/oncoprotein Mdm2
C004NT,Tumour suppressor p53/oncoprotein Mdm2
C004NU,Tumour suppressor p53/oncoprotein Mdm2
C004NV,Tumour suppressor p53/oncoprotein Mdm2
C004NW,Tumour suppressor p53/oncoprotein Mdm2
C004NX,Tumour suppressor p53/oncoprotein Mdm2
C004NY,Tumour suppressor p53/oncoprotein Mdm2
C004NZ,Tumour suppressor p53/oncoprotein Mdm2
C004O0,Tumour suppressor p53/oncoprotein Mdm2
C004O1,Tumour suppressor p53/oncoprotein Mdm2
C004O2,Tumour suppressor p53/oncoprotein Mdm2
C004O3,Tumour suppressor p53/oncoprotein Mdm2
C004O4,Tumour suppressor p53/oncoprotein Mdm2
C004O5,Tumour suppressor p53/oncoprotein Mdm2
C004O6,Tumour suppressor p53/oncoprotein Mdm2
C004O7,Tumour suppressor p53/oncoprotein Mdm2
C004O8,Tumour suppressor p53/oncoprotein Mdm2
C004O9,Tumour suppressor p53/oncoprotein Mdm2
C004OA,Tumour suppressor p53/oncoprotein Mdm2
C004OB,Tumour suppressor p53/oncoprotein Mdm2
C004OC,Tumour suppressor p53/oncoprotein Mdm2
C004OD,Tumour suppressor p53/oncoprotein Mdm2
C004OE,Tumour suppressor p53/oncoprotein Mdm2
C004OF,Tumour suppressor p53/oncoprotein Mdm2
C004OG,Tumour suppressor p53/oncoprotein Mdm2
C004OH,Tumour suppressor p53/oncoprotein Mdm2
C004OI,Tumour suppressor p53/oncoprotein Mdm2
C004OJ,Tumour suppressor p53/oncoprotein Mdm2
C004OK,Tumour suppressor p53/oncoprotein Mdm2
C004OL,Tumour suppressor p53/oncoprotein Mdm2
C004OM,Tumour suppressor p53/oncoprotein Mdm2
C004ON,Tumour suppressor p53/oncoprotein Mdm2
C004OO,Tumour suppressor p53/oncoprotein Mdm2
C004OP,Tumour suppressor p53/oncoprotein Mdm2
C004OQ,Tumour suppressor p53/oncoprotein Mdm2
C004OR,Tumour suppressor p53/oncoprotein Mdm2
C004OS,Tumour suppressor p53/oncoprotein Mdm2
C004OT,Tumour suppressor p53/oncoprotein Mdm2
C004OU,Tumour suppressor p53/oncoprotein Mdm2
C004OV,Tumour suppressor p53/oncoprotein Mdm2
C004OW,Tumour suppressor p53/oncoprotein Mdm2
C004OX,Tumour suppressor p53/oncoprotein Mdm2
C004OY,Tumour suppressor p53/oncoprotein Mdm2
C004OZ,Tumour suppressor p53/oncoprotein Mdm2
T0022W,Bcl-2 and Bcl-XL with BAX; BAK and BID
C004P0,Tumour suppressor p53/oncoprotein Mdm2
C004P1,Tumour suppressor p53/oncoprotein Mdm2
C004P2,Tumour suppressor p53/oncoprotein Mdm2
C004P3,Tumour suppressor p53/oncoprotein Mdm2
C004P4,Tumour suppressor p53/oncoprotein Mdm2
C004P5,Tumour suppressor p53/oncoprotein Mdm2
C004P6,Tumour suppressor p53/oncoprotein Mdm2
C004P7,Tumour suppressor p53/oncoprotein Mdm2
C004P8,Tumour suppressor p53/oncoprotein Mdm2
C004P9,Tumour suppressor p53/oncoprotein Mdm2
C004PA,Tumour suppressor p53/oncoprotein Mdm2
C004PB,Tumour suppressor p53/oncoprotein Mdm2
C004PC,Tumour suppressor p53/oncoprotein Mdm2
C004PD,Tumour suppressor p53/oncoprotein Mdm2
C004PE,Tumour suppressor p53/oncoprotein Mdm2
C004PF,Tumour suppressor p53/oncoprotein Mdm2
C004PG,Tumour suppressor p53/oncoprotein Mdm2
C004PH,Tumour suppressor p53/oncoprotein Mdm2
C004PI,Tumour suppressor p53/oncoprotein Mdm2
C004PJ,Tumour suppressor p53/oncoprotein Mdm2
C004PK,Tumour suppressor p53/oncoprotein Mdm2
C004PL,Tumour suppressor p53/oncoprotein Mdm2
C004PM,Tumour suppressor p53/oncoprotein Mdm2
T0082B,Integrins
C004PN,Tumour suppressor p53/oncoprotein Mdm2
C004PO,Tumour suppressor p53/oncoprotein Mdm2
C004PP,Tumour suppressor p53/oncoprotein Mdm2
C004PX,Tumour suppressor p53/oncoprotein Mdm2
C004PQ,Tumour suppressor p53/oncoprotein Mdm2
C004PR,Tumour suppressor p53/oncoprotein Mdm2
C004PS,Tumour suppressor p53/oncoprotein Mdm2
C004QK,Perilipin-1/ABHD5
C004PT,Tumour suppressor p53/oncoprotein Mdm2
C004PU,Tumour suppressor p53/oncoprotein Mdm2
C004PV,Tumour suppressor p53/oncoprotein Mdm2
C004PW,Tumour suppressor p53/oncoprotein Mdm2
C004PY,Tumour suppressor p53/oncoprotein Mdm2
C004PZ,Tumour suppressor p53/oncoprotein Mdm2
C004Q0,Tumour suppressor p53/oncoprotein Mdm2
C004Q1,Tumour suppressor p53/oncoprotein Mdm2
C004Q2,Tumour suppressor p53/oncoprotein Mdm2
C004Q3,Tumour suppressor p53/oncoprotein Mdm2
C004Q4,Tumour suppressor p53/oncoprotein Mdm2
C004Q5,Tumour suppressor p53/oncoprotein Mdm2
C004Q6,Tumour suppressor p53/oncoprotein Mdm2
C004Q7,Tumour suppressor p53/oncoprotein Mdm2
C004Q8,Tumour suppressor p53/oncoprotein Mdm2
C004Q9,Tumour suppressor p53/oncoprotein Mdm2
C004QA,Tumour suppressor p53/oncoprotein Mdm2
C004QB,Tumour suppressor p53/oncoprotein Mdm2
T0082C,Integrins
C004QC,Tumour suppressor p53/oncoprotein Mdm2
C004QD,Tumour suppressor p53/oncoprotein Mdm2
C004QE,Tumour suppressor p53/oncoprotein Mdm2
C004QF,Tumour suppressor p53/oncoprotein Mdm2
C004QG,Tumour suppressor p53/oncoprotein Mdm2
T003EO,Integrins
C004QH,Tumour suppressor p53/oncoprotein Mdm2
C004QI,Tumour suppressor p53/oncoprotein Mdm2
C004QJ,Tumour suppressor p53/oncoprotein Mdm2
T002NP,Integrins
C004QN,Perilipin-1/ABHD5
C004QP,Perilipin-1/ABHD5
C004QQ,Perilipin-1/ABHD5
C004QR,Perilipin-1/ABHD5
C004QS,Perilipin-1/ABHD5
C004R0,Perilipin-1/ABHD5
T0083M,Integrins
C004RD,1-acylglycerol-3-phosphate O-acyltransferase ABHD5/Perilipin-5
C004RH,1-acylglycerol-3-phosphate O-acyltransferase ABHD5/Perilipin-5
C004RI,Plasminogen/Urokinase plasminogen activator surface receptor/Urokinase-type plasminogen activator
C004RJ,Plasminogen/Urokinase plasminogen activator surface receptor/Urokinase-type plasminogen activator
C004RK,Plasminogen/Urokinase plasminogen activator surface receptor/Urokinase-type plasminogen activator
C000X7,Menin/Histone-lysine N-methyltransferase MLL
C004RO,Plasminogen/Urokinase plasminogen activator surface receptor/Urokinase-type plasminogen activator
C004RP,Plasminogen/Urokinase plasminogen activator surface receptor/Urokinase-type plasminogen activator
C004RQ,Plasminogen/Urokinase plasminogen activator surface receptor/Urokinase-type plasminogen activator
C004RR,Plasminogen/Urokinase plasminogen activator surface receptor/Urokinase-type plasminogen activator
C004RS,Plasminogen/Urokinase plasminogen activator surface receptor/Urokinase-type plasminogen activator
C004RT,Ras and Rab interactor 1/Tyrosine-protein kinase ABL1
T005LJ,Integrins
C004RU,Ras and Rab interactor 1/Tyrosine-protein kinase ABL1
C004RV,Ras and Rab interactor 1/Tyrosine-protein kinase ABL1
C004S3,Ras and Rab interactor 1/Tyrosine-protein kinase ABL1
C004S5,Ras and Rab interactor 1/Tyrosine-protein kinase ABL1
C004S6,Ras and Rab interactor 1/Tyrosine-protein kinase ABL1
C004S7,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 3
C004SA,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 3
T003VL,Integrins
C004SB,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 3
C004TU,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 1
C004SC,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 3
C004SD,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 3
C004SE,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 3
C004SF,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 3
C004SG,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 3
C001K6,Menin/Histone-lysine N-methyltransferase MLL
C004SH,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 3
C004SI,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 3
C004SJ,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 3
C004SK,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 3
C004SL,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 3
C004SM,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 3
C004SN,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 3
C004SO,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 3
C001K7,Menin/Histone-lysine N-methyltransferase MLL
C004SP,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 3
C004SQ,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 3
C004SR,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 3
C004SS,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 3
C004ST,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 3
C004SU,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 3
C004SV,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 3
T002GG,Integrins
C004SW,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 3
C004SY,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 3
C004SZ,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 3
C004T0,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 3
C004T1,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 3
C004T5,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 1
C000YQ,Menin/Histone-lysine N-methyltransferase MLL
C004T6,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 1
C004T7,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 1
C004T8,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 1
C004T9,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 1
C004TA,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 1
C004TB,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 1
C004TC,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 1
C000YR,Menin/Histone-lysine N-methyltransferase MLL
C004TD,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 1
C004TE,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 1
C004TF,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 1
C004TG,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 1
C004U3,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 2
C004TH,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 1
C004TI,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 1
C004TJ,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 1
C004TK,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 1
C004TL,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 1
C004TN,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 1
C004TO,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 1
C004TP,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 1
C004TQ,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 1
C004TR,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 1
C004TS,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 1
C004TT,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 1
T003VM,Integrins
C004TV,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 1
C004TW,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 1
C004U0,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 2
C004U1,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 2
C004U2,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 2
T003VN,p53/MDM2
C004U4,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 2
C004U5,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 2
C004U6,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 2
C004U7,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 2
C004U8,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 2
C004U9,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 2
C004UA,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 2
C004UC,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 2
C004UE,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 2
C004UF,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 2
C004UG,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 2
C004UI,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 2
C004UJ,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 2
C004UK,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 2
C004UL,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 2
C004UM,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 2
C004UN,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 2
C004UO,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 2
C004UQ,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 2
C004UR,Peroxisome proliferator-activated receptor gamma/Nuclear receptor coactivator 2
C004UT,Peroxisome proliferator-activated receptor gamma/Nuclear receptor corepressor 2
C004UU,Peroxisome proliferator-activated receptor gamma/Nuclear receptor corepressor 2
C004UV,Peroxisome proliferator-activated receptor gamma/Nuclear receptor corepressor 2
C004UW,Peroxisome proliferator-activated receptor gamma/Nuclear receptor corepressor 2
C004UX,Peroxisome proliferator-activated receptor gamma/Nuclear receptor corepressor 2
C004UY,Peroxisome proliferator-activated receptor gamma/Nuclear receptor corepressor 2
C004V6,Keap1/Nrf2
C004UZ,Peroxisome proliferator-activated receptor gamma/Nuclear receptor corepressor 2
C004V0,Peroxisome proliferator-activated receptor gamma/Nuclear receptor corepressor 2
C004V1,Peroxisome proliferator-activated receptor gamma/Nuclear receptor corepressor 2
C004VB,Keap1/Nrf2
T002GH,Integrins
C004V2,Peroxisome proliferator-activated receptor gamma/Nuclear receptor corepressor 2
C004V3,Peroxisome proliferator-activated receptor gamma/Nuclear receptor corepressor 2
C004V4,Peroxisome proliferator-activated receptor gamma/Nuclear receptor corepressor 2
C004V5,Keap1/Nrf2
C004V8,Keap1/Nrf2
C004V9,Keap1/Nrf2
C004VA,Keap1/Nrf2
C004VC,Keap1/Nrf2
C004VD,Keap1/Nrf2
C004VE,Keap1/Nrf2
C004VF,Keap1/Nrf2
C004VG,Keap1/Nrf2
C004VH,Keap1/Nrf2
C004VI,Keap1/Nrf2
C004VJ,Keap1/Nrf2
C004VK,Keap1/Nrf2
C004VL,Keap1/Nrf2
C004VM,Keap1/Nrf2
C004VN,Keap1/Nrf2
C004VO,Keap1/Nrf2
C000YT,Menin/Histone-lysine N-methyltransferase MLL
C004VP,Keap1/Nrf2
C004VQ,Keap1/Nrf2
C004VR,Keap1/Nrf2
C004XH,Keap1/Nrf2
C004VS,Keap1/Nrf2
C004VT,Keap1/Nrf2
C004VU,Keap1/Nrf2
C000YU,Menin/Histone-lysine N-methyltransferase MLL
C004VV,Keap1/Nrf2
C004VW,Keap1/Nrf2
C004VX,Keap1/Nrf2
C004VY,Keap1/Nrf2
C004VZ,Keap1/Nrf2
C004W0,Keap1/Nrf2
C004W1,Keap1/Nrf2
C004W2,Keap1/Nrf2
C004W3,Keap1/Nrf2
C004W4,Keap1/Nrf2
C004W5,Keap1/Nrf2
C004W6,Keap1/Nrf2
C002PU,Importin subunit beta-1/Snurportin-1
C004W7,Keap1/Nrf2
C004W8,Keap1/Nrf2
C004W9,Keap1/Nrf2
C004WA,Keap1/Nrf2
C004WB,Keap1/Nrf2
C004WC,Keap1/Nrf2
C002QF,Importin subunit beta-1/Snurportin-1
C004WD,Keap1/Nrf2
C004WE,Keap1/Nrf2
C004WF,Keap1/Nrf2
C004WG,Keap1/Nrf2
C004WH,Keap1/Nrf2
C004WI,Keap1/Nrf2
C002R7,Importin subunit beta-1/Snurportin-1
C004WJ,Keap1/Nrf2
C004WK,Keap1/Nrf2
C004WL,Keap1/Nrf2
C004WM,Keap1/Nrf2
C004WN,Keap1/Nrf2
C004WO,Keap1/Nrf2
C004WP,Keap1/Nrf2
C004WQ,Keap1/Nrf2
C004WR,Keap1/Nrf2
C004WS,Keap1/Nrf2
C004WT,Keap1/Nrf2
C004WU,Keap1/Nrf2
C004WV,Keap1/Nrf2
C004WW,Keap1/Nrf2
C004WX,Keap1/Nrf2
C004WY,Keap1/Nrf2
C004WZ,Keap1/Nrf2
C004X0,Keap1/Nrf2
C004X1,Keap1/Nrf2
C004X2,Keap1/Nrf2
C004X3,Keap1/Nrf2
C004X4,Keap1/Nrf2
C004X5,Keap1/Nrf2
C004X6,Keap1/Nrf2
C004X7,Keap1/Nrf2
C004X8,Keap1/Nrf2
C004X9,Keap1/Nrf2
C004XA,Keap1/Nrf2
C004XB,Keap1/Nrf2
C004XC,Keap1/Nrf2
C004XD,Keap1/Nrf2
C004XE,Keap1/Nrf2
C005DN,MIF/CD74 (Macrophage migration inhibitory factor and HLA-DR antigens-associated invariant chain)
C004XF,Keap1/Nrf2
C004XG,Keap1/Nrf2
C004XI,Keap1/Nrf2
C004XJ,Keap1/Nrf2
C004XK,Keap1/Nrf2
C004XL,Keap1/Nrf2
C004XM,Keap1/Nrf2
C004XN,Keap1/Nrf2
C004XO,Keap1/Nrf2
C004XP,Keap1/Nrf2
C004XQ,Keap1/Nrf2
T003EP,FKBP1A/FK506
C004XR,Keap1/Nrf2
C004XS,Keap1/Nrf2
C004XT,Keap1/Nrf2
C004XU,Keap1/Nrf2
C004XV,Keap1/Nrf2
C000YV,Menin/Histone-lysine N-methyltransferase MLL
C004XW,Keap1/Nrf2
C004YA,Keap1/Nrf2
C004XX,Keap1/Nrf2
C004XY,Keap1/Nrf2
C004XZ,Keap1/Nrf2
C000YW,Menin/Histone-lysine N-methyltransferase MLL
C004Y0,Keap1/Nrf2
C004Y1,Keap1/Nrf2
C004Y2,Keap1/Nrf2
C004Y9,Keap1/Nrf2
C004Y3,Keap1/Nrf2
C004Y4,Keap1/Nrf2
C004YD,Keap1/Nrf2
C004Y5,Keap1/Nrf2
C004Y6,Keap1/Nrf2
C004Y7,Keap1/Nrf2
C004Y8,Keap1/Nrf2
C0050X,Voltage-gated N-type calcium channel alpha-1B subunit/Amyloid beta A4 precursor protein-binding family A member 1
C004YB,Keap1/Nrf2
C002R8,Importin subunit beta-1/Snurportin-1
C004YC,Keap1/Nrf2
C004YE,Keap1/Nrf2
C004YF,Keap1/Nrf2
C004YG,Keap1/Nrf2
C004YH,Keap1/Nrf2
C004YI,Keap1/Nrf2
C004YJ,Keap1/Nrf2
C004YK,Keap1/Nrf2
C004YL,Keap1/Nrf2
C004YM,Keap1/Nrf2
C004YN,Keap1/Nrf2
C004YO,Keap1/Nrf2
C004YP,Keap1/Nrf2
C004YQ,Keap1/Nrf2
C004YR,Keap1/Nrf2
C002RH,Importin subunit beta-1/Snurportin-1
C004YS,Keap1/Nrf2
C004YT,Keap1/Nrf2
C004YU,Keap1/Nrf2
C004YV,Keap1/Nrf2
C004YW,Keap1/Nrf2
C004YX,Keap1/Nrf2
C004YY,Keap1/Nrf2
C004YZ,Keap1/Nrf2
C004Z0,Keap1/Nrf2
C004Z1,Keap1/Nrf2
C004Z2,Keap1/Nrf2
C004Z3,Keap1/Nrf2
C004Z4,Keap1/Nrf2
C004Z5,Keap1/Nrf2
C004Z6,Keap1/Nrf2
C004Z7,Keap1/Nrf2
C004Z8,Keap1/Nrf2
C004Z9,Keap1/Nrf2
C004ZA,Keap1/Nrf2
C004ZB,Keap1/Nrf2
C004ZC,Keap1/Nrf2
C004ZD,Keap1/Nrf2
C004ZE,Keap1/Nrf2
C004ZF,Keap1/Nrf2
C004ZG,Keap1/Nrf2
C004ZH,Keap1/Nrf2
C004ZI,Keap1/Nrf2
C004ZJ,Keap1/Nrf2
C004ZK,Keap1/Nrf2
C004ZL,Keap1/Nrf2
C004ZM,Keap1/Nrf2
C004ZN,Keap1/Nrf2
C004ZO,Keap1/Nrf2
C004ZP,Keap1/Nrf2
C004ZQ,Keap1/Nrf2
C004ZR,Keap1/Nrf2
C0051W,PA/PB1
C004ZS,Keap1/Nrf2
C004ZT,Keap1/Nrf2
C004ZU,Keap1/Nrf2
T005O4,Bcl-2 and Bcl-XL with BAX; BAK and BID
C004ZV,Keap1/Nrf2
C004ZW,Keap1/Nrf2
C004ZX,Keap1/Nrf2
C0050Y,Voltage-gated N-type calcium channel alpha-1B subunit/Amyloid beta A4 precursor protein-binding family A member 1
C004ZY,Keap1/Nrf2
C004ZZ,Keap1/Nrf2
C00500,Keap1/Nrf2
C00501,Keap1/Nrf2
C00502,Keap1/Nrf2
C00503,Keap1/Nrf2
C00504,Keap1/Nrf2
C00505,Keap1/Nrf2
C00506,Keap1/Nrf2
C00507,Keap1/Nrf2
C00508,Keap1/Nrf2
C00509,Keap1/Nrf2
C0050A,Keap1/Nrf2
C0050B,Keap1/Nrf2
C0050C,Keap1/Nrf2
C0050D,Keap1/Nrf2
T005O5,Bcl-2 and Bcl-XL with BAX; BAK and BID
C0050E,Keap1/Nrf2
C0050F,Keap1/Nrf2
C0050G,Keap1/Nrf2
C0050H,Keap1/Nrf2
T005O6,Rad51/BRCA2
C0050I,Keap1/Nrf2
C0050J,Keap1/Nrf2
C0050K,Keap1/Nrf2
C0050L,Keap1/Nrf2
C0050M,Keap1/Nrf2
C002RI,Importin subunit beta-1/Snurportin-1
C0050N,Keap1/Nrf2
C0050O,Keap1/Nrf2
C0050P,Keap1/Nrf2
C0050Q,Voltage-gated N-type calcium channel alpha-1B subunit/Amyloid beta A4 precursor protein-binding family A member 1
C0050R,Voltage-gated N-type calcium channel alpha-1B subunit/Amyloid beta A4 precursor protein-binding family A member 1
C0050S,Voltage-gated N-type calcium channel alpha-1B subunit/Amyloid beta A4 precursor protein-binding family A member 1
C0050T,Voltage-gated N-type calcium channel alpha-1B subunit/Amyloid beta A4 precursor protein-binding family A member 1
C0050U,Voltage-gated N-type calcium channel alpha-1B subunit/Amyloid beta A4 precursor protein-binding family A member 1
C0050V,Voltage-gated N-type calcium channel alpha-1B subunit/Amyloid beta A4 precursor protein-binding family A member 1
C0050W,Voltage-gated N-type calcium channel alpha-1B subunit/Amyloid beta A4 precursor protein-binding family A member 1
C0050Z,Voltage-gated N-type calcium channel alpha-1B subunit/Amyloid beta A4 precursor protein-binding family A member 1
